docent aan academie	docent aan academie	docent	docent	11022	33.33
haltechef	halte_chef	haltechef	haltechef	36090	58.52
collecteur bij de passagegelden	collecteur bij de passage_geld	collecteur	collecteur	33160	76.13
assistent deurwaarder bij de rijksbelastingen	assistent deurwaarder bij de rijk_belasting	assistent	assistent	39340	75.25
adviseur bij een bedrijfsorganisatie	adviseur bij een bedrijf_organisatie	adviseur	adviseur	9020	99
gasfitter bij gemeentewerken	gas_fitter bij gemeente_werken	gasfitter	gas_fitter	87120	60.95
perroncontroleur bij de ann	perron_controleur bij de ann	perroncontroleur	perron_controleur	36090	58.52
architect bij de bond van nederlandse architecten	architect bij de bond van Nederlands architect	architect	architect	2120	84.26
bankwerker bij een haardenfabriek	bank_werker bij een haard_fabriek	bankwerker	bank_werker	83210	60.75
adjunct commies bij gemeente	adjunct commies bij gemeente	commies	commies	31090	80.98
heetmaker van ijzer	heet_maker van ijzer	heetmaker	heet_maker	72100	56.33
landbouwersknecht	landbouwer_knecht	landbouwersknecht	landbouwer_knecht	62210	45.66
bank van leninghouder	bank van lening_houder	bank	bank	49020	56.72
regent	regent	regent	regent	22000	68.72
schrijver bij de politie	schrijver bij de politie	schrijver	schrijver	39320	69.05
assistent eerste klasse bij de post	assistent eerste klasse bij de post	assistent	assistent	37000	72.94
arbeider bij een suikerfabriek	arbeider bij een suiker_fabriek	arbeider	arbeider	77200	59.63
reiziger in automaten	reiziger in automaat	reiziger	reiziger	43220	73.55
sapeur	sapeur	sapeur	sapeur	58340	52.11
metercontroleur	meter_controleur	metercontroleur	meter_controleur	39990	71.19
leraar bij een stedelijke muziekschool	leraar bij een stedelijk muziek_school	leraar	leraar	13270	85.23
gerechtsdienaar bij het kantongerecht	gerecht_dienaar bij het kantongerecht	gerechtsdienaar	gerecht_dienaar	58220	54.83
oud commissionair	oud commissionair	commissionair	commissionair	43230	66.45
gepensioneerd sasknecht	gepensioneerd sasknecht	sasknecht	sasknecht	98930	54.88
ambtenaar bij de spoorwegadministratie	ambtenaar bij de spoor_weg_administratie	ambtenaar	ambtenaar	39960	61.4
lector	lector	lector	lector	13100	99
ontvanger van huren	ontvanger van huren	ontvanger	ontvanger	33990	75.62
koopman in laken	koopman in laken	koopman	koopman	41025	63.06
administrateur bij een garnizoenshospitaal	administrateur bij een garnizoen_hospitaal	administrateur	administrateur	21940	88.52
rozenkweker	roos_kweker	rozenkweker	rozenkweker	61270	62.83
hoefsmid bij de veldartillerie	hoef_smid bij de veld_artillerie	hoefsmid	hoef_smid	83110	55.31
secretaris bij een waterschap	secretaris bij een waterschap	secretaris	secretaris	20210	87.77
oesterwerker	oester_werker	oesterwerker	oesterwerker	64930	51.77
hoogleraar bij een universiteit	hoogleraar bij een universiteit	hoogleraar	hoogleraar	13100	99
adjunct commies bij de directie van de rrib	adjunct commies bij de directie van de rrib	commies	commies	39990	71.19
stoller bij een glasfabriek	stoller bij een glas_fabriek	stoller	stoller	89340	54.66
manufacturier	manufacturier	manufacturier	manufacturier	41030	57.59
machinist bij een melksuikerfabriek	machinist bij een melk_suiker_fabriek	machinist	machinist	96910	60.66
besteller bij de hollandse ijzeren spoorwegmaatschappij	bes_teller bij de Hollands ijzeren spoorweg_maatschappij	besteller	bes_teller	37040	55.72
onderwijzeres op een openbare school	onderwijzeres op een openbaar school	onderwijzeres	onderwijzeres	13200	86.41
oppasser bij de ziekenboeg	oppasser bij de ziekenboeg	oppasser	oppasser	7110	69.15
kamenier kindermeisje	kamenier kindermeisje	kamenier	kamenier	54030	41.43
ambtenaar vierde klasse bij de administratie van rechten en accijnzen	ambtenaar vierde klasse bij de administratie van recht en accijns	ambtenaar	ambtenaar	31030	69.38
bediende bij een kostschool	bediende bij een kost_school	bediende	bediende	39310	69.59
tweede luitenant bij de mariniers	tweede luitenant bij de marinier	luitenant	luitenant	58320	95.41
werkman bij openbare werken	werkman bij openbaar werk	werkman	werkman	97400	45.86
arbeider bij een kruidenier	arbeider bij een kruidenier	arbeider	arbeider	45130	58.02
opzichter bij de provincie	opzichter bij de provincie	opzichter	opzichter	22490	69.7
modelmaker bij de koninklijke marine	model_maker bij de koninklijk marine	modelmaker	model_maker	72500	60.18
klerk bij de rijksbetaalmeester	klerk bij de rijksbetaalmeester	klerk	klerk	33940	70.19
vuursmid	vuur_smid	vuursmid	vuursmid	83110	55.31
koopman in kramerijen	koopman in kramerijen	koopman	koopman	41025	63.06
meester kladschilder	meester kladschilder	meester	meester	93120	57.72
gepensioneerd ontvanger bij de registratie	gepensioneerd ontvanger bij de registratie	ontvanger	ontvanger	31020	90.51
gegageerd bombardier	gegageerd bom_bar_dier	bombardier	bom_bar_dier	58300	59.45
fabrikant in katoenen en linnen manufacturen	fabrikant in katoenen en linnen manufacturen	fabrikant	fabrikant	21110	84.88
commies bij de belastingen	commies bij de belasting	commies	commies	31030	69.38
wieldraaier	wieldraaier	wieldraaier	wieldraaier	81925	54.61
magazijnknecht bij een gasfabriek	magazijn_knecht bij een gas_fabriek	magazijnknecht	magazijn_knecht	97145	56.66
kastelein bij het militaire logement	kastelein bij het militair logement	kastelein	kastelein	51050	58.02
hoefsmidse	hoef_smidse	hoefsmidse	hoefsmidse	83110	55.31
directeur bij de koolmijnen	directeur bij de kool_mijn	directeur	directeur	21110	84.88
kleermaker bij een ijzergieterij	kleermaker bij een ijzergieterij	kleermaker	kleermaker	72420	58.2
wikkeldrager bij een katoenspinnerij	wikkel_drager bij een katoenspinnerij	wikkeldrager	wikkel_drager	75990	67.23
chef bij de provinciale griffie	chef bij de provinciaal griffie	chef	chef	22110	79.5
winkelier in manufacturen en tapijten	winkelier in manufacturen en tapijt	winkelier	winkelier	41030	57.59
ambtenaar bij de douane	ambtenaar bij de douane	ambtenaar	ambtenaar	31040	68.18
officier van justitie	officier van justitie	officier	officier	12110	99
keurder bij de rijkskeuringsdienst	keurder bij de rijkskeuringsdienst	keurder	keurder	94980	75.19
schrijver bij de infanterie	schrijver bij de infanterie	schrijver	schrijver	39320	69.05
filtermonteur	filter_monteur	filtermonteur	filtermonteur	84100	66.2
employé bij de stedelijke impost	employé bij de stedelijk impost	employé	employé	31030	69.38
kassier bij de boerenleen bank	kassier bij de boerenleen bank	kassier	kassier	33140	76.13
stoker grof	stoker grof	stoker	stoker	96910	60.66
baas bij een cementsteenfabriek	baas bij een cement_steen_fabriek	baas	baas	22690	57.72
matres bij een armenhuis	matres bij een arm_huis	matres	matres	13320	67.88
assistent bij een zuivelfabriek	assistent bij een zuivel_fabriek	assistent	assistent	62510	48.34
oliefabrikant	olie_fabrikant	oliefabrikant	olie_fabrikant	21110	84.88
loper bij het telegraafkantoor	loper bij het telegraaf_kantoor	loper	loper	37040	55.72
directeur bij een handelsschool	directeur bij een handel_school	directeur	directeur	13940	81.63
machinist op een fabriek	machinist op een fabriek	machinist	machinist	96910	60.66
stempelfabrikant	stempel_fabrikant	stempelfabrikant	stempel_fabrikant	21110	84.88
commies bij de rijkswerken	commies bij de rijk_werk	commies	commies	31090	80.98
directeur bij een handelsmaarschappij	directeur bij een handel_maar_schap_pij	directeur	directeur	21300	70.61
geleider van munitie	geleider van munitie	geleider	geleider	97125	49.34
lampenist bij de nederlandse spoorwegen	lampenist bij de Nederlands spoor_weg	lampenist	lampenist	99910	57.34
ontvanger bij het belgische loodswezen	ontvanger bij het Belgisch lood_wezen	ontvanger	ontvanger	33990	75.62
opzichter bij de duinwaterleiding	opzichter bij de duin_waterleiding	opzichter	opzichter	22680	73.41
knecht bij een bakker	knecht bij een bakker	knecht	knecht	45130	58.02
assistent bij een bibliotheek	assistent bij een bibliotheek	assistent	assistent	39520	71.8
stroopmaker	stroop_maker	stroopmaker	stroopmaker	77290	60.99
ontvanger van het geslacht	ontvanger van het geslacht	ontvanger	ontvanger	33990	75.62
verlakkersgezel	verlakkersgezel	verlakkersgezel	verlakkersgezel	93920	58.91
sergeant bij de infanterie van linie	sergeant bij de infanterie van linie	sergeant	sergeant	58330	61.68
metaalslijper	metaalslijper	metaalslijper	metaalslijper	83465	57.25
meester verver	meester verver	meester	meester	75622	58.68
machinist bij een elektriciteitscentrale	machinist bij een elektriciteit_centrale	machinist	machinist	96910	60.66
meester grutter	meester grutter	meester	meester	77120	56.18
gepensioneerd smidsbaas	gepensioneerd smid_baas	smidsbaas	smid_baas	83110	55.31
treinsmid bij de nederlandse spoorwegen	trein_smid bij de Nederlands spoor_weg	treinsmid	trein_smid	83110	55.31
betonmaker	beton_maker	betonmaker	betonmaker	95210	57.24
handelaar in feestartikelen	handelaar in feest_artikel	handelaar	handelaar	41025	63.06
boekhouder van de waag	boekhouder van de waag	boekhouder	boekhouder	33110	78.26
agent in ijzererts	agent in ijzer_erts	agent	agent	43230	66.45
matroos bij de recherche te water	matroos bij de recherche te water	matroos	matroos	98135	52.91
incasseerder bij de radio controle	incasseerder bij de radio controle	incasseerder	incasseerder	33135	76.13
landmeter bij een kantoor	land_meter bij een kantoor	landmeter	land_meter	3020	78.43
grossier in gebreide goederen	gros_sier in gebreid goed	grossier	gros_sier	41020	81.33
postconducteur	post_conducteur	postconducteur	postconducteur	37090	59.9
graanmeter	graanmeter	graanmeter	graanmeter	39150	67.3
chef juffrouw bij een chocoladefabriek	chef juffrouw bij een chocolade_fabriek	chef	chef	22665	64.83
monteur chauffeur	monteur chauffeur	monteur	monteur	84300	78.68
venter van portretten	venter van portret	venter	venter	45220	51.9
olieslager bij een fabrieksarbeider	olie_slager bij een fabriek_arbeider	olieslager	olie_slager	77920	53.45
ritmeester majoor bij de technische troepen	rit_mee_ster majoor bij de technisch troep	ritmeester	rit_mee_ster	58320	95.41
meester kammenmaker	meester kam_maker	meester	meester	94990	58.2
medicinae doctorandus	medicinae doctorandus	medicinae	medicinae	6105	92.87
leraar bij het joods onderwijs	leraar bij het Joods onderwijs	leraar	leraar	13990	74.54
directeur bij een nettenfabriek	directeur bij een net_fabriek	directeur	directeur	21110	84.88
gepensioneerd wagencommandant	gepensioneerd wagen_commandant	wagencommandant	wagen_commandant	58320	95.41
dienstknecht bij een kookschool	dienst_knecht bij een kook_school	dienstknecht	dienst_knecht	54020	41.43
technisch verkoper	technisch verkoper	verkoper	verkoper	45125	65.4
chef getouwenbaas	chef getouwenbaas	chef	chef	22690	57.72
brigadier te voet bij de koninklijke marechaussee	brigadier te voet bij de koninklijk marechaussee	brigadier	brigadier	58225	58.36
verkoper in bronwater	verkoper in bron_water	verkoper	verkoper	45125	65.4
fabrikant van paardenhaar	fabrikant van paard_haar	fabrikant	fabrikant	21110	84.88
stoffenverver bij de katoenfabricage	stoffenverver bij de katoen_fabricage	stoffenverver	stoffenverver	75625	58.68
meester glasblazer	meester glas_blazer	meester	meester	89120	53.58
naaimachinemonteur	naaimachine_monteur	naaimachinemonteur	naaimachinemonteur	84150	62.38
depothouder bij het opiumregister	depot_houder bij het opium_register	depothouder	depot_houder	45130	58.02
stoker bij een houtzagerij	stoker bij een houtzagerij	stoker	stoker	96930	58.13
schakelbordwachter	schakel_bord_wachter	schakelbordwachter	schakelbordwachter	58990	65
handelaar in victualien	handelaar in victualien	handelaar	handelaar	41025	63.06
tolk	tolk	tolk	tolk	19540	87.02
eerste luitenant pontonnier	eerste luitenant ponton_nier	luitenant	luitenant	58320	95.41
knecht bij een machinehandel	knecht bij een machine_handel	knecht	knecht	45125	65.4
verhuurder van rijtuigen	verhuurder van rijtuig	verhuurder	verhuurder	41040	63.16
commandant bij de nachtwacht	commandant bij de nacht_wacht	commandant	commandant	58940	54.4
reiziger in galanteriën	reiziger in galanteriën	reiziger	reiziger	43220	73.55
fabrieksarbeider linnen en katoenwever	fabriek_arbeider linnen en katoen_wever	fabrieksarbeider	fabriek_arbeider	75432	52.84
districtschef bij een importmaatschappij	district_chef bij een import_maatschappij	districtschef	district_chef	21110	84.88
kapitein bij een zandzuiger	kapitein bij een zand_zuiger	kapitein	kapitein	4217	49.81
chef bij een klerenmagazijn	chef bij een kleed_magazijn	chef	chef	22670	66.93
hoofdassistent bij een instituut	hoofd_assistent bij een instituut	hoofdassistent	hoofd_assistent	39990	71.19
werkman bij de gemeentelijke reinigingsdienst	werkman bij de gemeentelijk reiniging_dienst	werkman	werkman	99910	57.34
handelaar in comestibles	handelaar in comestibles	handelaar	handelaar	41025	63.06
vertegenwoordiger in huishoudelijke artikelen	vertegenwoordiger in huishoudelijk artikel	vertegenwoordiger	vertegenwoordiger	43200	73.55
bedrijfsleider bij een inmakerij	bedrijf_leider bij een inmakerij	bedrijfsleider	bedrijf_leider	21220	74.73
directeur bij de bathpolders	directeur bij de bath_polder	directeur	directeur	21110	84.88
klerk bij een verzekering	klerk bij een verzekering	klerk	klerk	39350	69.59
gepensioneerd spoorwegwachter	gepensioneerd spoor_weg_wachter	spoorwegwachter	spoor_weg_wachter	98990	53.99
officier van gezondheid bij de zeemacht	officier van gezondheid bij de zee_macht	officier	officier	6140	92.87
brandweerman	brandweerman	brandweerman	brandweerman	58110	59.72
conducteur bij de artillerie tweede klasse	conducteur bij de artillerie tweede klasse	conducteur	conducteur	58330	61.68
gepensioneerd kolonel bij de grenadiers en jagers	gepensioneerd kolonel bij de grenadiers en jager	kolonel	kolonel	58320	95.41
volontair	volontair	volontair	volontair	99900	41.65
opziener bij de waterstaat	op_ziener bij de waterstaat	opziener	op_ziener	22690	57.72
scheepsschilder	scheep_schilder	scheepsschilder	scheepsschilder	93130	57.72
stoffeerder	stoffeerder	stoffeerder	stoffeerder	79620	69.33
chauffeur bij een melkfabriek	chauffeur bij een melk_fabriek	chauffeur	chauffeur	98500	61.09
stationschef	stationschef	stationschef	stationschef	22210	82.68
chauffeur bij de geneeskundige dienst	chauffeur bij de geneeskundig dienst	chauffeur	chauffeur	98500	61.09
officier ter zee	officier ter zee	officier	officier	58320	95.41
adjunct inspecteur bij de directe belastingen	adjunct inspecteur bij de direct belasting	inspecteur	inspecteur	22190	88.55
moeder bij het bestedelingenhuis	moeder bij het goed_deling_huis	moeder	moeder	22460	54.18
schipper visiteur	schipper visiteur	schipper	schipper	4217	49.81
opzichter bij de waterleiding	opzichter bij de waterleiding	opzichter	opzichter	22680	73.41
monteur bij een elektrisch technisch bedrijf	monteur bij een electrisch technisch bedrijf	monteur	monteur	84100	66.2
schrijver bij de gemeentelijke distributiedienst	schrijver bij de gemeentelijk distributie_dienst	schrijver	schrijver	39320	69.05
voorman bij de grd	voorman bij de grd	voorman	voorman	22610	62.77
cavalerist	cavalerist	cavalerist	cavalerist	58340	52.11
rijksroeier eerste klasse	rijk_roeier eerste klasse	rijksroeier	rijk_roeier	98190	45.97
hulp bij mijnopmetingen	hulp bij mijnopmetingen	hulp	hulp	3030	82.58
opzichter bij de gemeentelijke bouw en woningen	opzichter bij de gemeentelijk bouw en woning	opzichter	opzichter	22675	78.55
ambtenaar bij het openbaar ministerie kantongerecht	ambtenaar bij het openbaar ministerie kantongerecht	ambtenaar	ambtenaar	39340	75.25
opzichter uitvoerder	opzichter uitvoerder	opzichter	opzichter	22000	68.72
directeur bij het postkantoor	directeur bij het post_kantoor	directeur	directeur	22220	96.11
pontonnier eerste klasse	ponton_nier eerste klasse	pontonnier	ponton_nier	98990	53.99
onderwijzer bij een openbare lagere school	onderwijzer bij een openbaar laag school	onderwijzer	onderwijzer	13320	67.88
rechercheur eerste klasse bij de politie	rechercheur eerste klasse bij de politie	rechercheur	rechercheur	58230	61.25
majoor bij de landstorm	majoor bij de land_storm	majoor	majoor	58320	95.41
fabbrieksarbeider bij cartelot	fabbrieksarbeider bij cartelot	fabbrieksarbeider	fabbrieksarbeider	99930	55.31
onderwijzeres bij de bewaarschool	onderwijzeres bij de bewaren_school	onderwijzeres	onderwijzeres	13420	80.65
expeditiebediende	expeditie_bediende	expeditiebediende	expeditiebediende	39120	67.3
korporaal koninklijk nederlands-indisch leger	korporaal koninklijk nederlands-indisch leger	korporaal	korporaal	58330	61.68
ambtenaar bij de spoorwegen	ambtenaar bij de spoor_weg	ambtenaar	ambtenaar	39960	61.4
binnenschipper bij de koninklijke marine	binnen_schipper bij de koninklijk marine	binnenschipper	binnen_schipper	98190	45.97
schipper bij een motorboot	schipper bij een motorboot	schipper	schipper	4220	56.06
